Frame Number, Timestamp
55804595, 21498209.124476
55804596, 21498217.216418
55804597, 21498225.530001
55804598, 21498234.303855
55804599, 21498242.182464
55804600, 21498250.596483
55804601, 21498259.409984
55804602, 21498267.320687
55804603, 21498275.510801
55804604, 21498284.216313
55804605, 21498292.434367
55804606, 21498301.400788
55804607, 21498309.079279
55804608, 21498317.259198
55804609, 21498325.572781
55804610, 21498334.081573
55804611, 21498342.245633
55804612, 21498350.919051
55804613, 21498359.449743
55804614, 21498367.184494
55804615, 21498376.059917
55804616, 21498383.822986
55804617, 21498392.113914
55804618, 21498401.173597
55804619, 21498409.134897
55804620, 21498417.150190
55804621, 21498425.644634
55804622, 21498434.106607
55804623, 21498442.117747
55804624, 21498451.060757
55804625, 21498459.153077
55804626, 21498467.174790
55804627, 21498475.885210
55804628, 21498483.974510
55804629, 21498492.202382
55804630, 21498501.184660
55804631, 21498509.218456
55804632, 21498517.320593
55804633, 21498526.177137
55804634, 21498534.108608
55804635, 21498542.200173
55804636, 21498550.770133
55804637, 21498559.294406
55804638, 21498567.232673
55804639, 21498575.564757
55804640, 21498584.094316
55804641, 21498592.283675
55804642, 21498600.545151
55804643, 21498609.029023
55804644, 21498617.086983
55804645, 21498625.969958
55804646, 21498634.222373
55804647, 21498642.263342
55804648, 21498651.977751
55804649, 21498659.277151
55804650, 21498667.387972
55804651, 21498675.676257
55804652, 21498684.065733
55804653, 21498692.536012
55804654, 21498700.512793
55804655, 21498709.291933
55804656, 21498717.155061
55804657, 21498725.967429
55804658, 21498733.908716
55804659, 21498742.466972
55804660, 21498751.244979
55804661, 21498759.150019
55804662, 21498767.089419
55804663, 21498775.528358
55804664, 21498783.936714
55804665, 21498792.575016
55804666, 21498800.899549
55804667, 21498809.306394
55804668, 21498817.189534
55804669, 21498825.946775
55804670, 21498834.325679
55804671, 21498842.373445
55804672, 21498851.050638
55804673, 21498859.144846
55804674, 21498867.252647
55804675, 21498875.972885
55804676, 21498884.107871
55804677, 21498892.803944
55804678, 21498901.580064
55804679, 21498909.258555
55804680, 21498917.201730
55804681, 21498925.327655
55804682, 21498934.155881
55804683, 21498942.265192
55804684, 21498951.319212
55804685, 21498959.106824
55804686, 21498967.333185
55804687, 21498975.861611
55804688, 21498985.720634
55804689, 21498992.361532
55804690, 21499000.831811
55804691, 21499010.028178
55804692, 21499017.876959
55804693, 21499026.140323
55804694, 21499034.038189
55804695, 21499042.211689
55804696, 21499050.969685
55804697, 21499059.004612
55804698, 21499067.308378
55804699, 21499076.734692
55804700, 21499084.157561
55804701, 21499092.309917
55804702, 21499100.588007
55804703, 21499109.117188
55804704, 21499117.261992
55804705, 21499126.717380
55804706, 21499133.915966
55804707, 21499142.491590
55804708, 21499150.611473
55804709, 21499159.269410
55804710, 21499167.456126
55804711, 21499176.070640
55804712, 21499183.932258
55804713, 21499192.373086
